source_url_processed,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,fact,bias
samuel-warde.com,5.304738381296953,0.0010291425352061516,0.00219109777377731,0.0006498937481816032,5.8127638201512546e-05,0.0015384169976793481,0.0005045516757444658,0.0028535085800887607,0.0003704507943861297,0.0002512454334435453,0.0005455735926445394,0.0022706838331499144,0.08450799702027463,0.0054919639408971144,0.001975298126810679,0.013058886255743977,0.004618592682850008,0.012116216155006212,0.02866382702448142,0.02998454628073431,0.01762648550487091,0.024397235986913682,0.01908613304885416,0.01802196522891523,0.027491464886466668,0.007757964350641524,0.4166954591600636,0.0991627906976744,0.8174651162790697,0.08327906976744186,9.971841860465117,13.268410291551461,0.35143671949160155,4.999363018811605,880.6744186046512,0.8001999282994909,0.19980007170050848,2.651577858086636,0.12287600707766845,11.050444333525986,0.0,0.026627907191292464,0.016615654316378948,0.08620316692981042,0.0019371458989477792,0.0007737988091628665,0.10407372220581647,0.0751379543035193,0.0017351910174973836,0.0018262399059407648,0.0,0.008961768099439306,0.19990393457134675,0.05127503224529835,0.0021239736451755388,0.00018512954953408934,0.000551344536856192,0.009133759928133856,0.03639778216420145,0.01703952354466484,0.037573737655851716,0.001131943443998052,0.0005589762640438432,0.0042791366064248385,0.0,0.02536514516421296,0.00012239467364347405,0.0002796579930358875,0.004488281176951285,0.03529275985453526,0.03579881948822318,0.024448253603639003,0.0192049478732844,0.02135733871456462,0.02746909589896269,0.003446315060475673,0.006150576800216867,36.403489105430175,7.539196469492822,4.298803564536052,0.839989136441076,0.6251960074031743,0.6619040437267097,1.4916736681011302,0.6800407088639613,3.240392904956775,7.0106075365456295,7.1804748747068325,3.9568252454932047,1.6412983077781678,4.426532212510393,0.5538777218524831,2.035138055901456,11.187614702014324,4.096860760161491,0.6400333812325241,1.1037021910240334,0.5950480992328699,0.04403225918177136,8.314145543613312,0.17708552191427052,0.07836055827467757,0.653936797392378,3.292077378702336,1.8535401498400148,1.4385372288623206,0.18377301552147826,0.7589658659282253,0.1962228987966523,9.268167223522976,1.1803100590091546,0.8229148270855468,0.7657791109253865,0.9745595079625444,0.6092712509977741,0.44672176217969856,3.5867384409275527,1.1994048755985212,1.471650351336224,0.4975527037277291,0.6513400872209073,0.3007011486887557,0.6355921205607754,0.3100662854782577,0.1668742797985397,0.08587528386540813,0.08594478741473327,10.148398685623713,1.5865638794388492,4.631732450994924,3.452350629601924,1.6036741090086926,1.0826363081968329,0.5860821689377872,0.18962801595951773,0.6333243476544502,0.30806767003534435,0.14502337332885487,0.4105639450823792,0.07113349459387923,0.16320681941016876,1,5
trueactivist.com,5.457253174171688,0.000469574525875292,0.002074339391735374,1.7677370314392032e-05,1.0385186569876727e-05,0.00015652292404195372,0.00012569130216189038,0.0018941065127896558,0.0,0.000488835488925153,0.00014141896251513626,0.00032094405448378904,0.08784167940403724,0.003177532660331071,0.0035675117285608846,0.014493692419833469,0.0070080766157232435,0.007067007488642176,0.02894646177678565,0.025673119238961515,0.015063326603533525,0.02081166068328197,0.029396924357514655,0.013130556386413531,0.028047813499637995,0.0074275273378841935,0.6894769331528625,0.06643589743589745,0.8384615384615384,0.09507692307692306,8.24365641025641,11.429542914656231,0.3909396688473035,4.955331317445546,297.97435897435895,0.7042238835016301,0.2957761164983692,0.5350688397048887,0.05767304142216517,10.274923569468351,0.0,0.033070740576737444,0.01900330614550724,0.09395054476710324,0.0011715018233809512,0.0,0.11030253318030568,0.08156758834411568,0.0021638496112766467,0.0022472330916973693,0.0,0.013496395827697794,0.1857513912154173,0.0660833854246366,0.00023170735096627438,0.0,0.00028978482546081305,0.00787858277403051,0.03841459489655322,0.01632076448257981,0.04749588965698509,0.0006347482698329191,0.0006804003861596407,0.005313040401611503,0.0,0.0265642578618598,0.0,0.0002426993611959824,0.007139184932705912,0.04285678737391888,0.03410411958620794,0.01645653631676289,0.020644655031051708,0.020226189173814683,0.02061645170837496,0.002867930784075752,0.006639955611722552,38.94410170836375,6.675676181366391,3.8043810764896193,0.1186462139454722,0.07706190332714342,0.4798447842734389,1.8492274598308232,1.2796007151127422,2.8712951048767703,6.329331735192622,8.289974260225105,4.7369182568592425,1.7782278117999069,4.9490683529384265,0.6315391918895024,2.320028316371316,11.95598373021958,5.553635460950563,0.43534205941774334,1.8665818857391656,1.3203982188435888,0.002077037313975345,8.126997742123068,0.6229376921492581,0.06969417273321267,1.199770999306938,3.151218261015138,2.384397790879985,0.7650527331037137,0.19641147703357406,0.17127894638593552,0.17361675033536247,10.254830462939859,1.1327709294308164,0.92465026854336,1.3458907977863284,1.3927987135300124,0.5418282194397305,0.16524571497860313,3.8264998507484194,1.3874249949360975,1.3171178627470983,0.5092977421078535,0.40184179450558266,0.31178383593608083,1.5841476127858212,0.5703609009703526,0.3432074876076792,0.44035843748183456,0.2567113546272852,11.674885125309494,1.7369834562809234,4.938890724072559,4.839084279883054,1.0938239739261182,1.0341289985876057,0.4607118950085474,0.3161466107790443,0.4100480428542546,0.2332419856513504,0.10920330490317087,0.3254691775597038,0.13157287560283473,0.3606266890900329,0,6
popularresistance.org,5.3084596416525,0.002168085754114868,0.0037101539957044845,0.00037002441292760855,2.765333775786737e-05,0.00371508011155102,0.0,0.002645594949521513,0.003075110404924798,0.0001604201991492641,0.0006536877016704283,0.00144182627596901,0.09187705701805013,0.005562524953835533,0.0027630946710968354,0.0117150361195699,0.0041782851062523545,0.01126386673674762,0.027068683091614403,0.028901859308847363,0.01943303057510453,0.031116375423398582,0.021661190290842236,0.01339164956850697,0.017405529617369138,0.004820709277563176,0.41046614145586896,0.09142857142857144,0.8127142857142857,0.09585714285714284,12.94075,15.122940403149471,0.3405644574186595,5.539140450314761,1313.142857142857,0.7610455818180368,0.2389544181819633,1.4011953672720503,0.0383926165974391,10.70637182570456,0.0,0.033087638252930804,0.023004195655535933,0.08909794363476689,0.001591085218205508,0.000680477394751548,0.11763122695656099,0.0887543139920878,0.004962146265805185,0.0015480152541221012,0.0,0.010855820575324944,0.20845216410451625,0.06938575522255458,0.0017463718195770202,5.967299200381907e-05,0.0002434511248391472,0.00648663741264357,0.022806453623444405,0.0074831250239179355,0.03386759687111033,0.002442399395261005,0.0005580187135048924,0.0023988279491958266,0.0,0.02311032916014265,0.0,0.0003983147085237481,0.003358323572775622,0.03056266422856188,0.022225692538467616,0.01998320609031324,0.02367902069936933,0.020346373453697282,0.022067093114197914,0.005544307970580832,0.005892893362138891,36.32952708448333,5.066337360038274,2.1139557809315748,0.2180313011552084,0.7256648106434165,0.17053888273422707,0.4334405233185179,0.5662802630802045,2.9523815791066967,7.149585165669742,6.511185489087125,4.092218413790878,1.1681586889377085,3.9192681747059783,0.8173734945401164,1.5890442535297775,12.681575093469036,4.612188829957014,0.6761122786936662,1.7528283002579603,0.5487857015488615,0.007460589209552988,4.688921492219387,0.016353178374084298,0.059722792096436265,0.14290590023244354,3.3810511374571552,1.781155639962671,1.594574933514702,0.17879607262946082,1.0108589102733023,0.13798631731167946,9.931034732201683,0.9779997424545948,0.7724646258038586,0.871515167646413,1.1314625892301708,0.6827877764510558,0.5695155781495013,4.142367094112059,1.2888910392004558,0.8043652843698272,0.32778483006436604,0.36140737742867934,0.1098525128969999,0.34054781777090043,0.06765532854454369,0.20946283182852668,0.010956283317251141,0.0572289380904705,10.568530421016703,1.679139274852043,5.326851284064288,3.0951419112150216,2.4930680037188786,1.8120920638338067,0.2282200927083784,0.09880304843567922,0.8673402207776,0.0519179624851719,0.09538086656505264,0.3546520602244299,0.04535825543739593,0.1390927065841594,1,5
fivethirtyeight.com,5.348193974308871,0.0008263249050686794,0.001644130237455967,0.0002096676272010089,0.0002027878097704079,0.002499367022588177,8.08125734255785e-05,0.0013130555801399552,0.00022740768873344698,8.099499577188043e-05,0.00021156103649964706,0.0018454445325973394,0.07340552612670875,0.0055826206430998095,0.0024647845137515407,0.0152369333516393,0.004177134106934257,0.011310676230868242,0.02681341701535759,0.019720883779421917,0.015592727085168215,0.022962739556429274,0.02382805824605753,0.010528373123382005,0.02064998480387309,0.007726199499020106,0.3765187994502193,0.06562626262626263,0.835616161616162,0.09876767676767674,10.490701010101011,13.046908570140845,0.3492284655549712,5.049414053864694,1330.8080808080808,0.5503085504100975,0.4496914495899028,1.1818093041675328,0.031847558267078885,10.081348106004869,3.6334568708669434e-06,0.028415024700596002,0.039778692446038856,0.0928734783078658,0.001982552190637821,0.0003914900274673314,0.11623950912248955,0.08282981153901671,0.005824213248096071,0.00367429069548519,0.0,0.008729416832379943,0.1834560375034188,0.07137217950945753,0.0011735245123644144,0.0001303557611315722,0.0005611809960942698,0.007638757232857734,0.025679703107223985,0.010711479355285304,0.045801709980738035,0.003542294424085381,0.0012619608939666422,0.0034007757841853165,0.0,0.02009039230659365,0.000106540167620921,0.00022931663137166176,0.005488973970859361,0.02823101629422383,0.030906650916323174,0.016229947126510963,0.018610640653580528,0.02230228067237831,0.025035673410848426,0.0054431874209164965,0.005213328815229871,38.13895782659106,6.111075363359878,2.7931022721001844,0.5379665265941606,0.6487604377118582,0.3301133342653663,0.5036636565553858,0.7718593988972607,3.3179730912596934,7.0326354445172985,7.025438024073379,4.059484724628699,1.7035466910082346,4.377441480981741,0.4756833687840266,2.5210153755256526,11.995511976792926,4.572849180283468,0.46441693943738,2.9424874101557714,1.0439179330781732,0.05302429212597764,5.308744818030473,0.033353510603834284,0.05157130858665358,0.2270516490341587,2.9541112738134627,2.0428568566869485,0.908017400138539,0.09029510764465712,0.4332379830225672,0.1870549177725796,9.910095529929164,1.2132010781346385,1.0397639180855442,0.7220494277255537,1.6468595435931142,0.5485170264978424,0.3880858694833917,3.431186840418445,1.6599749548471594,1.2128850125030606,0.4655627541552598,0.4966572550723883,0.1828134236130178,0.6553258454421691,0.17543014161092624,0.1656820331467653,0.09146680325479926,0.26148463093811125,10.526135476757588,1.164366685510798,5.402970135351134,3.767091907446805,1.2788918460187977,1.376761120617634,0.8589507146434856,0.09271088334464844,0.4153593927208793,0.13505590306650087,0.1833110926442352,0.34803629295363786,0.09345512410730993,0.24727700781733336,2,4
leftvoice.org,5.3296095587154015,0.0010079363744602294,0.00442867050999016,0.0006806084678030804,4.152218146882713e-05,0.002484586075731334,0.00030154788238246857,0.004806455873943361,0.0017429169923077238,0.000214234217547195,0.0006464916295106556,0.0010327565634744118,0.10444270676087553,0.004084613243191735,0.001104277704351819,0.008534436969764629,0.003921303057085948,0.012773447277820564,0.029911358455657094,0.029176113023676432,0.023350749462253056,0.03136004877101107,0.01835342121386124,0.015982531993047326,0.022592123568657363,0.006245922599077732,0.4339622172467157,0.10148958333333337,0.8008229166666666,0.09765625,12.512400000000007,14.67166514838294,0.35632544132601834,5.5775775993520105,1326.5625,0.8061927725825767,0.1938072274174242,1.1148989799732962,0.1066025521928098,10.229611984002306,0.0,0.0334570424835055,0.01719054249737791,0.10703359290346344,0.001434429716952448,0.006122246821730488,0.12534553095155632,0.08700744334438631,0.0026714356840298235,0.0019920672257999717,0.0,0.008062067125354783,0.21323273634489,0.07897371899456862,0.003426419472214965,0.00013581457650364744,0.0004284292855407143,0.008121785479560129,0.01852421594420759,0.00978920682332777,0.03323892366569215,0.001517550866883124,0.0007756873900630892,0.0025563664748598108,0.0,0.02261313730575525,2.6131594812224148e-05,0.00012848231341296279,0.0028173583201888354,0.027620235830631928,0.026265804771130743,0.014567823946746843,0.021042246087632333,0.018443302358310574,0.019569956523612084,0.004910820905039613,0.003853049740734035,37.754812833456924,4.647389413606052,2.1715634227625835,0.3238053921692405,0.5769106170036312,0.14186961553471147,0.3287926612674025,0.7996674098160931,2.4758259908434685,8.9291612013726,5.502127256047569,3.525767425142623,1.264442375165419,3.2926988765071243,0.5239995421802981,1.5939730942766734,13.22943521448564,4.483020684641726,0.5864631909508752,1.6598224996332742,0.6829010563566443,0.006480343519766761,4.3643545482807795,0.05136019701488579,0.03965570832035284,0.3745955625018661,3.3423449674317838,1.761741648403654,1.5780343960801293,0.2737793544918413,0.9543101208990196,0.1978611098856632,8.883625636741325,0.7815236668571067,0.8321403422877249,0.7153925575339373,0.8176068299673784,0.5554310113194305,0.6332112821055734,3.9636860526326574,1.1110958330888323,0.811907783086185,0.3609579586469085,0.2919505611714717,0.13176278601940195,0.4951120789970884,0.19659118305581527,0.12699867456694022,0.03363577869042402,0.13866206939028755,10.936965594238806,1.2486318967470316,5.912451055857162,3.2549668554335915,3.120467656116121,1.9317385169833816,0.4287012322062731,0.07940448157464723,0.6558924758219048,0.1361411939944302,0.22640327629618026,0.30759869079679353,0.07114568571086878,0.10869561827261953,2,5
thebeaverton.com,5.447440727253755,0.00060589419790579,0.0013420430878467301,0.00016026601945860205,5.599572630318789e-05,0.0011509910178841096,0.0,0.003579763774137142,0.00015852930473172152,9.683317836173951e-05,0.00038651260867489016,0.0011273935837605733,0.08467268151612778,0.0034613117251035704,0.0038239809656608493,0.010442580449128104,0.005330414009575543,0.013879995350207949,0.03518400488881085,0.023088254933228927,0.013322336084896852,0.027362630740616282,0.018565136896921245,0.015206859304478697,0.03985754716076557,0.009855781197021535,0.6858378120648188,0.06364000000000003,0.8122400000000001,0.12410999999999997,10.012071999999996,12.297623690637904,0.3527086147707433,5.0283822404826966,243.4,0.6016898132484509,0.39831018675154906,1.7441156389727075,0.22537880115577924,9.089180031248533,0.0,0.023733566799317925,0.010342363539216042,0.09198981847051774,0.0021824748127258816,0.00034790222590516814,0.1020308697924862,0.08789457570460638,0.002278407460109598,0.00202206096205546,0.0,0.010331595698650522,0.20766456411698656,0.04956540630862303,0.0008559172860411553,0.0,0.0006157963496022008,0.008376719957596953,0.0270504417587998,0.02325012233222371,0.04642019855844375,0.0011403468206906931,0.0006296121849988126,0.005092472025846775,0.0,0.02604897700753729,0.0003501056653480904,0.0006338278815955947,0.0101026479184981,0.04980926097087435,0.025454591851253948,0.02199138303125716,0.01941138675958137,0.021145260742059236,0.02379897488439492,0.003443139365283186,0.005894987553712614,38.49373212226361,7.52999759920633,4.572162102742982,1.343897211299519,0.9165582685523253,0.8388965721622813,0.8623845149398127,0.6104255357890448,2.9578354964633435,7.38879225342045,8.20812685726067,3.924137247637648,1.4138043742701234,5.485247982291306,0.6204012422810339,2.14087901943325,11.19300491926993,3.9610803293666494,1.049709302813148,1.5210609353073683,1.3741134517435123,0.13563471574972982,6.7561038867719425,0.3053403985530337,0.11673283712448893,0.5537628427268086,3.7283124458777066,2.782539781737464,0.9381455454961752,0.08255767025740532,0.4497204457441595,0.18724002061987144,9.850565208113833,1.38584358798692,0.6932551199958452,1.3232042396803283,1.1689563443923467,0.5419227700046987,0.3685374328968652,3.0882852889993537,1.9395005360865765,1.4764884112758816,0.6183798307923923,0.4502376592060937,0.3402350210207918,1.034460047255504,0.4752352431854522,0.12984696572996127,0.14433276625339228,0.3011138015936152,9.876324455830787,1.1240951187127484,4.142603677054951,4.45695014535401,2.016852959716292,1.4745451520542563,1.1516522195961474,0.19063460604857269,1.0730144322641375,0.10307925289741407,0.13160561951472846,0.5798696065948458,0.10284806140835498,0.2752375473485894,0,3
nationalreport.net,5.361194274618996,0.0016875258451342842,0.0029916918108616013,0.00023542458467648052,4.3656683838295645e-05,0.0043031577798940965,0.00011196954428395476,0.002323255458914002,0.00038178582427014573,0.0007210109029741535,0.0006374780083676074,0.001308046728670474,0.07933454731302708,0.004920213434108407,0.002201161028497475,0.013221116747474431,0.004411192737323819,0.01476563758698755,0.028644463371114526,0.03248410941558488,0.01709722035108619,0.02567743353093273,0.020446337202106347,0.019083842731477174,0.025625931972311392,0.008095433506374922,0.5565038915380411,0.09292307692307693,0.8101153846153849,0.09684615384615386,10.536884615384617,13.466327382685769,0.33616195468028554,5.158427182472162,424.3076923076923,0.7600221305704763,0.2399778694295232,2.6725024287024643,0.22442991751748012,9.693966416693717,0.0,0.022915867897384645,0.01041362512184703,0.09106116458662793,0.0012514431706647196,0.0008650157987067913,0.10278184950596816,0.08592858691378409,0.0029047424049279463,0.0016773666191931727,0.0,0.008856880875246682,0.219229438080472,0.05629567151828095,0.002397508845883025,0.0,0.0010607672917692873,0.010990828324462545,0.026515400185047347,0.01374633018395514,0.04332656382423769,0.0015163627768467072,0.00016722408026755852,0.0036615404097493907,0.0,0.024415847254482682,0.0,0.0,0.004392548968279394,0.03332069700855634,0.038713562252492235,0.022087446602230557,0.026928683776654885,0.01643543565565022,0.02315832646769984,0.003445246702267598,0.0044811461029263715,34.94094876993827,5.69850545244177,3.601005315466122,0.985385298257244,0.3371027756576224,0.42468710725469977,1.3049409467330433,0.5488891875635126,2.0975001369756487,7.3433832932146155,6.836684156538162,3.5884455972554177,2.096836943506489,3.632151234813603,0.5199813786671839,2.013073831807245,11.413679660786187,3.7139860088045116,0.599952109542398,1.346056148324075,0.7247034829025636,0.10016743486873604,7.260603709528979,0.2347622051688484,0.05525321229400483,0.622767268804037,3.803565725182109,2.1305011398064666,1.6730645853756425,0.3463535166853954,0.8084310306713591,0.1850710681272927,9.556394954008065,1.4434638262078419,0.9091253369514298,0.7537742997663214,0.998914603595564,0.6693981509572893,0.5481620637274238,3.548160199915003,1.1484897347922285,1.5407296483611992,0.3498375017496257,0.6265882278364177,0.509843745039838,1.2243285908687989,0.29251581208251065,0.4848523285433158,0.2580109478354146,0.2742875734611739,10.572587191706793,1.1520040371046087,4.809509609981281,4.324003047152223,1.4696255284167496,1.1631648619811361,1.1788669644212062,0.13718830371355653,0.4634089890293459,0.23240594330973105,0.0811964093994102,0.4749434462311938,0.05455390825727883,0.114410736207773,0,3
itep.org,5.253591088980418,0.0038490129361869853,2.5425883549453346e-05,0.00016044925792218213,0.0003916986815224093,0.0019295509516534504,0.0007435617502662372,0.0058209660196956595,0.0005441569552717862,0.0,0.0,0.0011162137354187665,0.11062686871610013,0.0100310705125471,0.0009043120843339351,0.012017439384851754,0.0018741944204937546,0.020950731534808545,0.0223923707232642,0.01388237540393198,0.015264251321238738,0.024746838305690525,0.026412302332168538,0.006891050506116938,0.015682107803527082,0.006667251353991098,0.4828661944062728,0.05120000000000001,0.8548666666666667,0.09413333333333336,11.889966666666668,14.550590999701537,0.35418839912375305,5.368307344668039,616.5333333333333,0.5949384298857855,0.4050615701142137,0.5506182444362879,0.01631986944104447,8.643229927349317,0.0,0.03002757070475065,0.029288252824346658,0.10207277952574588,0.0026644723921953003,8.302200083022001e-05,0.120416360888152,0.0931988099650375,0.006852744558877725,0.0037001802190716774,0.0008498583569405099,0.012696507937247218,0.1989542697788824,0.08449253102624757,0.0005958071704645872,0.0,8.302200083022001e-05,0.0050810687944714454,0.012821097745135186,0.009761391868662863,0.03238714228603067,0.006920800074516754,0.004155851814146059,0.002612925003795515,2.638174383326738e-05,0.025998053708450115,0.0,0.00013758112973608522,0.003577424856176857,0.036882710058006994,0.016411891259468916,0.01940877969344244,0.017341525605535212,0.020298488843459483,0.026416108511915684,0.008087120987362407,0.002866794603528793,37.86901098695644,4.398590968542559,1.3690073458127714,0.0025425883549453345,0.3560011965021061,0.02447980416156671,0.21512331857159447,0.7708604382225585,3.0295836227297874,8.112807911224875,6.192044465208544,3.5130202061534215,0.8359588782425181,3.9205492974907568,1.0411959646980091,1.6071040573292288,12.934328592913475,4.138892280428147,0.589659173239824,4.387451023401637,0.7116676215181159,0.0,3.1552778514274307,0.005085176709890669,0.011612883139525831,0.13130444605329966,3.0431205524337535,1.8603992463171664,1.1827213061165869,0.05381324191434175,0.9471279268452106,0.12732512612600838,9.470047653660789,0.9458791852741364,0.7476746420094957,0.8343111920660289,1.2742333408784141,1.0145438914705134,0.4115941042272022,3.5702313612207304,1.3260928791785043,0.4245382963902342,0.18940502499423326,0.2260875907085293,0.0,0.31430229886242755,0.2528763561290247,0.05238026204593105,0.0,0.009045680687471731,12.321956485137253,1.694842240352917,6.7310515419985855,2.725022008468021,6.546819712923355,1.4867965224408684,0.8068609185603541,0.04026750394692494,6.0493773305074,0.03639125722235024,0.0,0.3362091590538098,0.017092757680689602,0.18737378046365846,2,4
ajc.com,5.419860272748831,0.0006535433144561402,0.0006179392993551309,4.4259662381779794e-05,0.0,0.0011511467475208376,2.087334056942473e-05,0.0013590939437543956,0.0003011062961665162,0.00046342413300611853,0.0001697590155330346,0.0013351038895350405,0.0670077605880154,0.0027727896815187125,0.001981499615050101,0.007706043802860558,0.0027919422302917444,0.008093895482547134,0.015826765049690376,0.01742015640049796,0.022087855835860044,0.02018077813191093,0.011705308114809966,0.006206176963852332,0.032743243744971486,0.0042598967682954325,0.5935875166840696,0.05559322033898301,0.8486101694915251,0.09581355932203386,7.5962999999999985,10.956484180487678,0.33711800011069337,4.8899398299819605,461.22033898305085,0.5549216512180783,0.44507834878192254,1.8796683529702325,0.03446004469319198,9.848867358131631,0.0,0.033266843342891934,0.02384957794497966,0.08119530846881508,0.0009510542986068,0.0003553083751314981,0.09503257675344548,0.059811206924899926,0.008444618857309426,0.0022025934370302584,0.0,0.0056155899227489795,0.23552536889193956,0.04528443354361816,0.0011629750323068435,0.0,9.15157972693121e-05,0.0051362664335721136,0.03908817596347181,0.03052949695120429,0.04537519568242514,0.0012103352908461114,0.0005876670702795713,0.009051729800874759,0.00010025351568066648,0.020147113236677987,0.00016904634409040182,8.659577279143713e-05,0.0029227631142432218,0.06112012701676985,0.02153812742463899,0.017871498693925517,0.01980071688280467,0.026361607536702032,0.0164351445368215,0.002937743727319804,0.0033027694531734013,39.58826159632189,8.358079757696544,6.160269583467241,0.5495159105816976,0.9339869097218512,3.5243674911632485,0.7683778329977741,0.3840214390026699,2.1978101742292995,6.931098294969277,6.3671015885249895,3.523995118501652,1.8089582206255077,3.973645976498784,0.3420642909616793,2.139026906485796,10.689672089962464,4.673752236606592,0.8951037651002124,2.356880249326042,1.243049842308564,0.0022750540325332733,11.392859120021875,0.10122919720550852,0.06521824143039896,0.2722661984529794,1.902446501960105,1.4583367883347391,0.4403681788478005,0.052026137090907136,0.21212693428068705,0.059649419726968016,11.553110790477051,1.279639830659263,0.5045200467203803,1.013643112705511,2.030237750642993,0.3202517035337239,0.2588449677735878,4.481818118515654,3.2898811892639936,1.8640966010292233,1.1193872656840422,0.5700602580719732,0.14528133529479126,0.6170478901493027,0.13582905111457835,0.12504003812840164,0.06256317352971028,0.3049793642444097,11.702640786942872,2.2156994371868035,6.505298969511662,2.8027162365344584,1.222338196937437,0.7745321389583923,1.1679948506817923,0.15491510755777246,1.755469364200424,0.14185761057948434,0.12583362160371026,0.2558271409145629,0.05213152396305765,0.1257546628414683,2,4
abc11.com,5.3837370281729235,0.0009160206324299052,0.002473071923286025,0.00017812133728230058,2.0331815224463238e-05,0.0009490500779739943,0.00011469862935137924,0.0022911961617965468,0.0002369028391196817,0.000245664326073425,2.7746947835738067e-05,0.0015581976475036636,0.07462887813264245,0.0048986357388267,0.0030325481616485434,0.008575342918059323,0.0077659668817502735,0.015250111860455337,0.02283671416832415,0.018743307496643984,0.014187945596077509,0.025478241097446,0.021775662528074675,0.007121346060568641,0.020209537222662558,0.005529850999856552,0.5920772206226373,0.058415094339622636,0.8641132075471698,0.07749056603773585,15.24070566037736,14.663856585948494,0.3442920779595643,5.205014702828665,403.15094339622635,0.7442867490603357,0.2557132509396651,2.3980459841520965,0.3865791300401498,8.592191215252374,0.0,0.027275868213926087,0.017595024562123387,0.08969573355745013,0.001491241159915586,0.0003496314217094005,0.10694287479125822,0.07700297761952357,0.00607244233706877,0.002147103410156833,0.0,0.012531326160045759,0.22794507250403895,0.052817347924248234,0.001501089639126268,0.0,0.0003354212168880796,0.011448234153009136,0.02551013179816937,0.01343846844722727,0.04177664085432107,0.0010789148344439651,0.00032900851773070633,0.004998975136486112,2.1176121805052625e-05,0.022937399030993854,9.027715085311908e-06,0.00016871751724989017,0.00422669990080829,0.04046720012864556,0.033478569719113754,0.019788514033683376,0.021309984138810446,0.019906568638817082,0.02344827486937773,0.004619766949224992,0.004663439336666615,37.406592166239626,5.506266799929807,3.1749263175415505,0.344830120219117,0.5162018345674366,0.8831329948536221,0.8318149629966598,0.5989464049047146,2.331340482388256,7.454492113289906,8.375034599480971,4.727663884205351,2.0258343200137783,4.966649123898863,0.7041761236166468,2.3467475991001376,11.483342936832726,3.8063226129702814,0.37009780902186207,1.7850110847938223,1.2214604820795265,0.00507953978392622,6.6410863094036685,0.11946470430457493,0.034618172009437426,0.6203293164894995,2.5324127786310364,1.6004374703735609,0.9319753082574754,0.10070940553696273,0.39873773808137053,0.3057485712197201,9.348200569535726,1.2389038593548278,0.673724953145327,0.7931594280547016,0.9507524465683987,0.7270714734003006,0.428648359761599,3.6494238474947815,1.2529436333193031,2.382558556373758,1.1063001258186471,0.7827499069382807,0.4718103381409005,1.1227619013394825,0.6848693937134767,0.2453176141636189,0.05125621502323805,0.14821737113688252,12.380536082882662,1.4579879741749262,5.831545233858613,4.750182946128493,1.3760498973144677,1.1885066506005857,0.7682491634977876,0.2276074949752365,0.5832301539890895,0.07341921741307729,0.2599250115684721,0.2729905813796181,0.08888480013269959,0.10995083236416313,2,4
